TMCode,店舗名,Status,開店日,都道府県,郵便番号,都道府県,市区町村,それ以下,Category,販路,パートナー先
7915,テックランドイオンタウンNew能代店,OPEN,2021/11/13,秋田県,016-0121,秋田県,能代市,鰄渕字塩手沢138番,CES,ライクスタッフィング,株式会社ヤマダ電機
7916,Tecc LIFE SELECT 春日部本店,OPEN,2021/12/4,埼玉県,344-0007,埼玉県,春日部市,小渕字前田259-3,CES,リクルートスタッフィング,株式会社ヤマダ電機
7917,楽天モバイル エアポートウォーク名古屋店,OPEN,2021/12/10,愛知県,480-0202,愛知県,西春日井郡,豊山町豊場林先1-8,DS,リクルートスタッフィング,楽天モバイル株式会社
7919,楽天モバイル 青葉台店,OPEN,2021/12/10,神奈川県,227-0062,神奈川県,横浜市,青葉区青葉台1丁目7,PS,アルファグループ,アルファグループ
7920,エディオン ホームズ寝屋川店,OPEN,2021/12/10,大阪府,572-0028,大阪府,寝屋川市,日新町3-15,CES,リクルートスタッフィング,株式会社エディオン
7921,楽天モバイル カラフルタウン岐阜店,OPEN,2021/12/17,岐阜県,501-6115,岐阜県,岐阜市,柳津町丸野3丁目3-6,DS,ウィルオブ・ワーク,楽天モバイル株式会社
7922,楽天モバイル アリオ鳳店,OPEN,2021/12/3,大阪府,593-8325,大阪府,堺市,西区鳳南町3丁目199-12,DS,楽天モバイル株式会社,楽天モバイル株式会社
7923,楽天モバイル 光明池サンピア店,OPEN,2021/12/17,大阪府,590-0138,大阪府,堺市,南区鴨谷台2丁2-1,DS,楽天モバイル株式会社,楽天モバイル株式会社
7924,楽天モバイル 江坂店,OPEN,2021/12/17,大阪府,564-0053,大阪府,吹田市,江の木町1-38,DS,楽天モバイル株式会社,楽天モバイル株式会社
7925,楽天モバイル イオンモール下妻店,OPEN,2021/12/17,茨城県,304-0033,茨城県,下妻市,堀篭972-1,PS,株式会社ラネット,株式会社ラネット
7926,楽天モバイル フジグラン宇部店,OPEN,2021/12/17,山口県,755-0008,山口県,宇部市,明神町3丁目1-1,DS,アール・コミュニケーションズ,楽天モバイル株式会社
7927,楽天モバイル イオンモール浜松市野店,OPEN,2021/12/10,静岡県,435-0052,静岡県,浜松市,東区天王町諏訪1981-3,PS,CNX,コネクシオ
7928,楽天モバイル イオンモール名古屋茶屋店,OPEN,2021/12/24,愛知県,455-0858,愛知県,名古屋市,港区西茶屋2丁目11,PS,アルファグループ,アルファグループ
7929,楽天モバイル ふじみ野店,OPEN,2021/12/10,埼玉県,354-0035,埼玉県,富士見市,ふじみ野西1丁目21-2,DS,パーソルマーケティング,楽天モバイル株式会社
7930,楽天モバイル スマーク伊勢崎店,OPEN,2021/12/17,群馬県,379-2224,群馬県,伊勢崎市,西小保方町368,PS,アルファグループ,アルファグループ
7931,楽天モバイル 京阪守口市駅前店,OPEN,2022/1/6,大阪府,570-0038,大阪府,守口市,河原町1-1,DS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7932,楽天モバイル イトーヨーカドー武蔵境店,OPEN,2021/12/10,東京都,180-0023,東京都,武蔵野市,境南町2丁目3-6,DS,ウィルオブ・ワーク,楽天モバイル株式会社
7933,楽天モバイル イオンタウン守谷店,OPEN,2022/1/7,茨城県,302-0110,茨城県,守谷市,百合ヶ丘3丁目249-1,DS,楽天モバイル株式会社,楽天モバイル株式会社
7934,楽天モバイル イオンモール八幡東店,OPEN,2022/1/14,福岡県,805-0071,福岡県,北九州市,八幡東区東田3丁目2-102,DS,楽天モバイル株式会社,楽天モバイル株式会社
7935,楽天モバイル ゆめタウン福山店,OPEN,2021/12/24,広島県,720-8524,広島県,福山市,入船町3丁目1-60,PS,CNX,コネクシオ
7936,楽天モバイル イオンモール宇城店,OPEN,2021/12/23,熊本県,869-0606,熊本県,宇城市,小川町河江1-1,DS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7937,楽天モバイル ゆめタウン行橋店,OPEN,2021/12/24,福岡県,824-0031,福岡県,行橋市,西宮市3丁目8-1,DS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7938,楽天モバイル 西武飯能ぺぺ店,OPEN,2021/12/17,埼玉県,357-0038,埼玉県,飯能市,仲町11-21,DS,パーソルマーケティング,楽天モバイル株式会社
7939,楽天モバイル イオンモール大高店,OPEN,2021/12/28,愛知県,459-8016,愛知県,名古屋市,緑区南大高2丁目450,PS,T-GAIA,T-GAIA
7940,楽天モバイル ピエリ守山店,OPEN,2021/12/28,滋賀県,524-0101,滋賀県,守山市,今浜町2620-5,PS,DECOH,株式会社DECOH
7941,楽天モバイル ミーツ国分寺店,OPEN,2022/1/12,東京都,185-0012,東京都,国分寺市,本町3丁目1-1,DS,楽天モバイル株式会社,楽天モバイル株式会社
7942,楽天モバイル 大井町店,OPEN,2022/1/11,東京都,140-0014,東京都,品川区,大井1丁目11-4,DS,楽天モバイル株式会社,楽天モバイル株式会社
7943,楽天モバイル イオンモール大和店,OPEN,2022/1/1,神奈川県,242-0001,神奈川県,大和市,下鶴間1丁目2-1,PS,アルファグループ,アルファグループ
7944,楽天モバイル 北習志野店,OPEN,2022/1/6,千葉県,274-0063,千葉県,船橋市,習志野台2丁目6-15,PS,アルファグループ,アルファグループ
7945,楽天モバイル 足利コムファースト店,OPEN,2021/12/24,栃木県,326-8550,栃木県,足利市,朝倉町245-5,DS,ウィルオブ・ワーク,楽天モバイル株式会社
7946,楽天モバイル 与野郵便局店,OPEN,2022/1/11,埼玉県,338-0002,埼玉県,さいたま市,中央区下落合5丁目6-8,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
7947,楽天モバイル 釧路中央郵便局店,OPEN,2022/1/11,北海道,085-8799,北海道,釧路市,幸町13丁目2-1,miniDS,ライクスタッフィング,楽天モバイル株式会社
7948,楽天モバイル 浅草郵便局店,OPEN,2022/1/11,東京都,111-8799,東京都,台東区,西浅草1丁目1-1,miniDS,ライクスタッフィング,楽天モバイル株式会社
7949,楽天モバイル 田園調布郵便局店,OPEN,2022/1/11,東京都,145-8799,東京都,大田区,南雪谷2丁目21-1,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
7950,楽天モバイル 大森郵便局店,OPEN,2022/1/11,東京都,143-8799,東京都,大田区,山王3丁目9-13,miniDS,D-POPS,楽天モバイル株式会社
7951,楽天モバイル 大阪福島郵便局店,OPEN,2022/1/11,大阪府,553-0006,大阪府,大阪市,福島区吉野1丁目20-27,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
7952,楽天モバイル 上野郵便局店,OPEN,2022/1/11,東京都,110-8799,東京都,台東区,下谷1丁目5-12,miniDS,T-GAIA,楽天モバイル株式会社
7953,楽天モバイル 大阪駅前第2ビル内郵便局店,OPEN,2022/1/11,大阪府,530-0001,大阪府,大阪市,北区梅田1丁目2-2,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7954,楽天モバイル 泉郵便局店,OPEN,2022/1/11,宮城県,981-3199,宮城県,仙台市,泉区将監8丁目10-3,miniDS,パーソルマーケティング,楽天モバイル株式会社
7956,楽天モバイル 大阪西郵便局店,OPEN,2022/1/13,大阪府,550-8799,大阪府,大阪市,西区江之子島2丁目1-3,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7957,楽天モバイル 旭川中央郵便局店,OPEN,2022/1/13,北海道,070-8799,北海道,旭川市,六条通6丁目28-1,miniDS,ライクスタッフィング,楽天モバイル株式会社
7959,楽天モバイル 小石川郵便局店,OPEN,2022/1/13,東京都,112-8799,東京都,文京区,小石川4丁目4-2,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
7966,楽天モバイル 登戸郵便局店,OPEN,2022/1/13,神奈川県,214-8799,神奈川県,川崎市,多摩区登戸1685-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7971,楽天モバイル 今治郵便局店,OPEN,2022/1/13,愛媛県,794-8799,愛媛県,今治市,旭町1丁目3-4,miniDS,リクルートスタッフィング,楽天モバイル株式会社
7972,楽天モバイル 福岡中央郵便局店,OPEN,2022/1/13,福岡県,810-8799,福岡県,福岡市,中央区天神4丁目3-1,miniDS,リクルートスタッフィング,楽天モバイル株式会社
7973,楽天モバイル 城南郵便局店,OPEN,2022/1/13,福岡県,814-0199,福岡県,福岡市,城南区干隈2丁目56-1,miniDS,パーソルマーケティング,楽天モバイル株式会社
7974,楽天モバイル 前原郵便局店,OPEN,2022/1/13,福岡県,819-1199,福岡県,糸島市,前原中央2丁目11-10,miniDS,パーソルマーケティング,楽天モバイル株式会社
7975,楽天モバイル 早良郵便局店,OPEN,2022/1/17,福岡県,814-8799,福岡県,福岡市,早良区高取1丁目1-1,miniDS,パーソルマーケティング,楽天モバイル株式会社
7976,楽天モバイル 京都北郵便局店,OPEN,2022/1/14,京都府,603-8799,京都府,京都市,北区紫竹下本町39,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7977,楽天モバイル 山科郵便局店,OPEN,2022/1/14,京都府,607-8799,京都府,京都市,山科区西野阿芸沢町1-5,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7980,楽天モバイル 深谷郵便局店,OPEN,2022/1/14,埼玉県,366-8799,埼玉県,深谷市,深谷町3-60,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7981,楽天モバイル 柏郵便局店,OPEN,2022/1/17,千葉県,277-8799,千葉県,柏市,東上町6-29,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7983,楽天モバイル 秋田中央郵便局店,OPEN,2022/1/17,秋田県,010-8799,秋田県,秋田市,保戸野鉄砲町5-1,miniDS,ライクスタッフィング,楽天モバイル株式会社
7986,楽天モバイル 札幌北郵便局店,OPEN,2022/1/17,北海道,001-8799,北海道,札幌市,北区新琴似四条2丁目12-5,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7992,楽天モバイル 三沢郵便局店,OPEN,2022/1/17,青森県,033-8799,青森県,三沢市,幸町3丁目2-15,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7993,楽天モバイル 福岡南郵便局店,OPEN,2022/1/17,福岡県,815-8799,福岡県,福岡市,南区向野1丁目20-1,miniDS,リクルートスタッフィング,楽天モバイル株式会社
7996,楽天モバイル 北上郵便局店,OPEN,2022/1/18,岩手県,024-8799,岩手県,北上市,大通り3丁目6-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
7997,楽天モバイル イオンモール都城駅前店,OPEN,2022/1/14,宮崎県,885-0023,宮崎県,都城市,栄町4672-5,PS,アール・コミュニケーションズ,アール・コミュニケーションズ株式会社
8004,楽天モバイル 杉並郵便局店,OPEN,2022/1/17,東京都,166-8799,東京都,杉並区,成田東4丁目38-14,miniDS,D-POPS,楽天モバイル株式会社
8006,楽天モバイル 仙台中央郵便局店,OPEN,2022/1/17,宮城県,980-8799,宮城県,仙台市,青葉区北目町1-7,miniDS,パーソルマーケティング,楽天モバイル株式会社
8009,楽天モバイル 福岡西郵便局店,OPEN,2022/1/17,福岡県,819-8799,福岡県,福岡市,西区石丸3丁目2-11,miniDS,パーソルマーケティング,楽天モバイル株式会社
8016,楽天モバイル 山鼻郵便局店,OPEN,2022/1/19,北海道,064-8799,北海道,札幌市,中央区南十六条西15丁目2-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8019,楽天モバイル 飯田郵便局店,OPEN,2022/1/20,長野県,395-8799,長野県,飯田市,鈴加町1丁目7,miniDS,ライクスタッフィング,楽天モバイル株式会社
8021,楽天モバイル 福山郵便局店,OPEN,2022/1/19,広島県,720-8799,広島県,福山市,東桜町3-4,miniDS,ライクスタッフィング,楽天モバイル株式会社
8025,楽天モバイル 郡山郵便局店,OPEN,2022/1/19,福島県,963-8799,福島県,郡山市,朝日2丁目24-6,miniDS,ライクスタッフィング,楽天モバイル株式会社
8026,楽天モバイル 野幌郵便局店,OPEN,2022/1/19,北海道,069-8799,北海道,江別市,野幌町68-5,miniDS,ライクスタッフィング,楽天モバイル株式会社
8027,楽天モバイル 五所川原郵便局店,OPEN,2022/1/19,青森県,037-8799,青森県,五所川原市,旭町53-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8030,楽天モバイル 山形中央郵便局店,OPEN,2022/1/19,山形県,990-8799,山形県,山形市,十日町1丁目7-24,miniDS,パーソルマーケティング,楽天モバイル株式会社
8035,楽天モバイル 札幌西郵便局店,OPEN,2022/1/19,北海道,063-8799,北海道,札幌市,西区山の手五条1丁目3-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8038,楽天モバイル 横浜南郵便局店,OPEN,2022/1/19,神奈川県,232-8799,神奈川県,横浜市,南区井土ケ谷上町1-1,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
8043,楽天モバイル 札幌白石郵便局店,OPEN,2022/1/19,北海道,003-8799,北海道,札幌市,白石区平和通7丁目南4-1,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8046,楽天モバイル 大宮西郵便局店,OPEN,2022/1/24,埼玉県,331-8799,埼玉県,さいたま市,北区櫛引町2丁目713,miniDS,パーソルマーケティング,楽天モバイル株式会社
8047,楽天モバイル 宇都宮東郵便局店,OPEN,2022/1/24,栃木県,321-8799,栃木県,宇都宮市,宿郷3丁目20-2,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8048,楽天モバイル 小山郵便局店,OPEN,2022/1/24,栃木県,323-8799,栃木県,小山市,城東1丁目13-16,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8049,楽天モバイル 枚方北郵便局店,OPEN,2022/1/24,大阪府,573-1199,大阪府,枚方市,牧野北町5-20,miniDS,リクルートスタッフィング,楽天モバイル株式会社
8051,楽天モバイル 三鷹郵便局店,OPEN,2022/1/24,東京都,181-8799,東京都,三鷹市,野崎1丁目1-2,miniDS,D-POPS,楽天モバイル株式会社
8052,楽天モバイル 海田郵便局店,OPEN,2022/1/19,広島県,736-8799,広島県,安芸郡,海田町曙町10-34,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
8054,楽天モバイル 長崎北郵便局店,OPEN,2022/3/22,長崎県,852-8799,長崎県,長崎市,川口町9-20,miniDS,ライクスタッフィング,楽天モバイル株式会社
8056,楽天モバイル 武蔵野郵便局店,OPEN,2022/1/24,東京都,180-8799,東京都,武蔵野市,西久保3丁目1-26,miniDS,トシコーポレーション,楽天モバイル株式会社
8057,楽天モバイル 戸畑郵便局店,OPEN,2022/1/28,福岡県,804-8799,福岡県,北九州市,戸畑区新池1丁目2-2,miniDS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8059,楽天モバイル 諫早郵便局店,OPEN,2022/3/22,長崎県,854-8799,長崎県,諫早市,八坂町1-7,miniDS,ライクスタッフィング,楽天モバイル株式会社
8060,楽天モバイル 小田原東郵便局店,OPEN,2022/1/26,神奈川県,256-8799,神奈川県,小田原市,前川14-1,miniDS,ライクスタッフィング,楽天モバイル株式会社
8063,楽天モバイル 松江中央郵便局店,OPEN,2022/1/26,島根県,690-8799,島根県,松江市,東朝日町138,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
8064,楽天モバイル 徳山郵便局店,OPEN,2022/1/26,山口県,745-8799,山口県,周南市,御幸通1丁目3,miniDS,ライクスタッフィング,楽天モバイル株式会社
