update,number,area,company,line,station,code,4g,ground,between,omit,branch
,1861,関西,JR西日本,東西線,尼崎,JR-H49,データ高速無制限,地上,駅,,
,1862,関西,JR西日本,関西本線（大和路線）,JR難波,JR-Q17,データ高速無制限,地下,駅,,
,1863,関西,JR西日本,関西本線（大和路線）,JR難波～今宮,,データ高速無制限,地下,駅間,,
,1864,関西,JR西日本,関西本線（大和路線）,今宮,JR-Q18,データ高速無制限,地上,駅,,
,1865,関西,JR西日本,琵琶湖線,大津,JR-A29,データ高速無制限,地上,駅,,
,1866,関西,JR西日本,琵琶湖線,大津～山科,,データ高速無制限,地下,駅間,,
,1867,関西,JR西日本,琵琶湖線,山科,JR-A30,データ高速無制限,地上,駅,,
,1868,関西,JR西日本,琵琶湖線,山科～京都,,データ高速無制限,地下,駅間,,
,1869,関西,JR西日本,琵琶湖線,京都,JR-A31,データ高速無制限,地上,駅,,
,1870,関西,JR西日本,福知山線,生瀬,JR-G57,データ高速無制限,地上,駅,,
,1871,関西,JR西日本,福知山線,生瀬～西宮名塩,,データ高速無制限,地下,駅間,,
,1872,関西,JR西日本,福知山線,西宮名塩,JR-G58,データ高速無制限,地上,駅,,
,1873,関西,JR西日本,福知山線,西宮名塩～武田尾,,データ高速無制限,地下,駅間,,
,1874,関西,JR西日本,福知山線,武田尾,JR-G59,データ高速無制限,地上,駅,,
,1875,関西,JR西日本,福知山線,武田尾～道場,,データ高速無制限,地下,駅間,,
,1876,関西,JR西日本,福知山線,道場,JR-G60,データ高速無制限,地上,駅,,
,1877,関西,北大阪急行電鉄,南北線（北大阪急行線）,千里中央,M08,,地下,駅,,
,1878,関西,北大阪急行電鉄,南北線（北大阪急行線）,千里中央～桃山台,,データ高速無制限,地下,駅間,,
,1879,関西,北大阪急行電鉄,南北線（北大阪急行線）,桃山台,M09,データ高速無制限,地上,駅,,
,1880,関西,近畿日本鉄道,難波線・大阪線,大阪難波,A01,データ高速無制限,地下,駅,,
,1881,関西,近畿日本鉄道,難波線・大阪線,大阪難波～近鉄日本橋,,データ高速無制限,地下,駅間,,
,1882,関西,近畿日本鉄道,難波線・大阪線,近鉄日本橋,A02,データ高速無制限,地下,駅,,
,1883,関西,近畿日本鉄道,難波線・大阪線,近鉄日本橋～大阪上本町,,データ高速無制限,地下,駅間,,
,1884,関西,近畿日本鉄道,難波線・大阪線,大阪上本町,A03,データ高速無制限,地下,駅,,
,1885,関西,近畿日本鉄道,難波線・大阪線,大阪上本町～鶴橋,,データ高速無制限,地下,駅間,,
,1886,関西,近畿日本鉄道,難波線・大阪線,鶴橋,A04,データ高速無制限,地上,駅,,
,1887,関西,近畿日本鉄道,奈良線,石切,A16,データ高速無制限,地上,駅,,
,1888,関西,近畿日本鉄道,奈良線,石切～生駒,,データ高速無制限,地下,駅間,,
,1889,関西,近畿日本鉄道,奈良線,生駒,A17,データ高速無制限,地上,駅,,
,1890,関西,近畿日本鉄道,奈良線,生駒～東生駒,,データ高速無制限,地上,駅間,,
,1891,関西,近畿日本鉄道,奈良線,東生駒,A18,データ高速無制限,地上,駅,,
,1892,関西,近畿日本鉄道,奈良線,東生駒～富雄,,データ高速無制限,地下,駅間,,
,1893,関西,近畿日本鉄道,奈良線,富雄,A19,データ高速無制限,地上,駅,omit-1,
,1894,関西,近畿日本鉄道,奈良線,新大宮,A27,データ高速無制限,地上,駅,omit-1,
,1895,関西,近畿日本鉄道,奈良線,新大宮～近鉄奈良,,データ高速無制限,地下,駅間,,
,1896,関西,近畿日本鉄道,奈良線,近鉄奈良,A28,データ高速無制限,地下,駅,,
,1897,関西,近畿日本鉄道,けいはんな線,長田,C23,データ高速無制限,地下,駅,,
,1898,関西,近畿日本鉄道,けいはんな線,長田～荒本,,データ高速無制限,地下,駅間,,
,1899,関西,近畿日本鉄道,けいはんな線,荒本,C24,データ高速無制限,地下,駅,,
,1900,関西,近畿日本鉄道,けいはんな線,荒本～吉田,,データ高速無制限,地下,駅間,,
,1901,関西,近畿日本鉄道,けいはんな線,吉田,C25,データ高速無制限,地上,駅,,
,1902,関西,近畿日本鉄道,けいはんな線,吉田～新石切,,データ高速無制限,地上,駅間,,
,1903,関西,近畿日本鉄道,けいはんな線,新石切,C26,データ高速無制限,地上,駅,,
,1904,関西,近畿日本鉄道,けいはんな線,新石切～生駒,,データ高速無制限,地下,駅間,,
,1905,関西,近畿日本鉄道,けいはんな線,生駒,C27,データ高速無制限,地上,駅,,
,1906,関西,近畿日本鉄道,けいはんな線,生駒～白庭台,,データ高速無制限,地下,駅間,,
,1907,関西,近畿日本鉄道,けいはんな線,白庭台,C28,,地下,駅,,
,1908,関西,近畿日本鉄道,けいはんな線,白庭台～学研北生駒,,データ高速無制限,地下,駅間,,
,1909,関西,近畿日本鉄道,けいはんな線,学研北生駒,C29,データ高速無制限,地上,駅,,
,1910,関西,近畿日本鉄道,けいはんな線,学研北生駒～学研奈良登美ヶ丘,,データ高速無制限,地下,駅間,,
,1911,関西,近畿日本鉄道,けいはんな線,学研奈良登美ヶ丘,C30,データ高速無制限,地上,駅,,
,1912,関西,京阪電気鉄道,京阪本線,淀屋橋,KH01,データ高速無制限,地下,駅,,
,1913,関西,京阪電気鉄道,京阪本線,淀屋橋～北浜,,データ高速無制限,地下,駅間,,
,1914,関西,京阪電気鉄道,京阪本線,北浜,KH02,データ高速無制限,地下,駅,,
,1915,関西,京阪電気鉄道,京阪本線,北浜～天満橋,,データ高速無制限,地下,駅間,,
,1916,関西,京阪電気鉄道,京阪本線,天満橋,KH03,データ高速無制限,地下,駅,,
,1917,関西,京阪電気鉄道,京阪本線,天満橋～京橋,,データ高速無制限,地下,駅間,,
,1918,関西,京阪電気鉄道,京阪本線,京橋,KH04,データ高速無制限,地上,駅,omit-1,
,1919,関西,京阪電気鉄道,京阪本線,東福寺,KH36,データ高速無制限,地上,駅,omit-1,
,1920,関西,京阪電気鉄道,京阪本線,東福寺～七条,,データ高速無制限,地下,駅間,,
,1921,関西,京阪電気鉄道,京阪本線,七条,KH37,データ高速無制限,地下,駅,,
,1922,関西,京阪電気鉄道,京阪本線,七条～清水五条,,データ高速無制限,地下,駅間,,
,1923,関西,京阪電気鉄道,京阪本線,清水五条,KH38,データ高速無制限,地下,駅,,
,1924,関西,京阪電気鉄道,京阪本線,清水五条～祇園四条,,データ高速無制限,地下,駅間,,
,1925,関西,京阪電気鉄道,京阪本線,祇園四条,KH39,データ高速無制限,地下,駅,,
,1926,関西,京阪電気鉄道,京阪本線,祇園四条～三条,,データ高速無制限,地下,駅間,,
,1927,関西,京阪電気鉄道,京阪本線,三条,KH40,データ高速無制限,地下,駅,,
,1928,関西,京阪電気鉄道,京阪本線,三条～神宮丸太町,,データ高速無制限,地下,駅間,,
,1929,関西,京阪電気鉄道,京阪本線,神宮丸太町,KH41,データ高速無制限,地下,駅,,
,1930,関西,京阪電気鉄道,京阪本線,神宮丸太町～出町柳,,データ高速無制限,地下,駅間,,
,1931,関西,京阪電気鉄道,京阪本線,出町柳,KH42,データ高速無制限,地下,駅,,
,1932,関西,京阪電気鉄道,京津線,御陵,T08,データ高速無制限,地下,駅,,
,1933,関西,京阪電気鉄道,京津線,御陵～京阪山科,,データ高速無制限,地下,駅間,,
,1934,関西,京阪電気鉄道,京津線,京阪山科,OT31,データ高速無制限,地上,駅,,
,1935,関西,京阪電気鉄道,中之島線,中之島,KH54,データ高速無制限,地下,駅,,
,1936,関西,京阪電気鉄道,中之島線,中之島～渡辺橋,,データ高速無制限,地下,駅間,,
,1937,関西,京阪電気鉄道,中之島線,渡辺橋,KH53,データ高速無制限,地下,駅,,
,1938,関西,京阪電気鉄道,中之島線,渡辺橋～大江橋,,データ高速無制限,地下,駅間,,
,1939,関西,京阪電気鉄道,中之島線,大江橋,KH52,データ高速無制限,地下,駅,,
,1940,関西,京阪電気鉄道,中之島線,大江橋～なにわ橋,,データ高速無制限,地下,駅間,,
,1941,関西,京阪電気鉄道,中之島線,なにわ橋,KH51,データ高速無制限,地下,駅,,
,1942,関西,京阪電気鉄道,中之島線,なにわ橋～天満橋,,データ高速無制限,地下,駅間,,
,1943,関西,京阪電気鉄道,中之島線,天満橋,KH03,データ高速無制限,地下,駅,,
,1944,関西,神戸高速鉄道,東西線,西代,HS39,データ高速無制限,地下,駅,,
,1945,関西,神戸高速鉄道,東西線,西代～高速長田,,データ高速無制限,地下,駅間,,
,1946,関西,神戸高速鉄道,東西線,高速長田,HS38,データ高速無制限,地下,駅,,
,1947,関西,神戸高速鉄道,東西線,高速長田～大開,,データ高速無制限,地下,駅間,,
,1948,関西,神戸高速鉄道,東西線,大開,HS37,データ高速無制限,地下,駅,,
,1949,関西,神戸高速鉄道,東西線,大開～新開地,,データ高速無制限,地下,駅間,,
,1950,関西,神戸高速鉄道,東西線,新開地,HS36,データ高速無制限,地下,駅,,
,1951,関西,神戸高速鉄道,東西線,新開地～高速神戸,,データ高速無制限,地下,駅間,,
,1952,関西,神戸高速鉄道,東西線,高速神戸,HS35,データ高速無制限,地下,駅,,line-1
,1953,関西,神戸高速鉄道,東西線,高速神戸～西元町,,データ高速無制限,地下,駅間,,
,1954,関西,神戸高速鉄道,東西線,西元町,HS34,データ高速無制限,地下,駅,,
,1955,関西,神戸高速鉄道,東西線,西元町～元町,,データ高速無制限,地下,駅間,,
,1956,関西,神戸高速鉄道,東西線,元町,HS33,データ高速無制限,地下,駅,,
,1957,関西,神戸高速鉄道,東西線,高速神戸～花隈,,,地下,駅間,,line-1
,1958,関西,神戸高速鉄道,東西線,花隈,HK17,データ高速無制限,地下,駅,,line-1
,1959,関西,神戸高速鉄道,東西線,花隈～神戸三宮,,,地下,駅間,,line-1
,1960,関西,神戸高速鉄道,東西線,神戸三宮,HK16,データ高速無制限,地上,駅,,line-1
,1961,関西,神戸高速鉄道,南北線,新開地,KB01,データ高速無制限,地下,駅,,
,1962,関西,神戸高速鉄道,南北線,新開地～湊川,,データ高速無制限,地下,駅間,,
,1963,関西,神戸高速鉄道,南北線,湊川,KB02,データ高速無制限,地下,駅,,
,1964,関西,神戸電鉄,有馬線,湊川,KB02,データ高速無制限,地下,駅,,
,1965,関西,神戸電鉄,有馬線,湊川～長田,,データ高速無制限,地下,駅間,,
,1966,関西,神戸電鉄,有馬線,長田,KB03,データ高速無制限,地上,駅,,
,1967,関西,山陽電気鉄道,本線,西代,SY01,データ高速無制限,地下,駅,,
,1968,関西,山陽電気鉄道,本線,西代～板宿,,データ高速無制限,地下,駅間,,
,1969,関西,山陽電気鉄道,本線,板宿,SY02,データ高速無制限,地下,駅,,
,1970,関西,山陽電気鉄道,本線,板宿～東須磨,,データ高速無制限,地下,駅間,,
,1971,関西,山陽電気鉄道,本線,東須磨,SY03,データ高速無制限,地上,駅,,
,1972,関西,阪急電気鉄道,京都線,西京極,HK82,データ高速無制限,地上,駅,,
,1973,関西,阪急電気鉄道,京都線,西京極～西院,,データ高速無制限,地下,駅間,,
,1974,関西,阪急電気鉄道,京都線,西院,HK83,データ高速無制限,地下,駅,,
,1975,関西,阪急電気鉄道,京都線,西院～大宮,,データ高速無制限,地下,駅間,,
,1976,関西,阪急電気鉄道,京都線,大宮,HK84,データ高速無制限,地下,駅,,
,1977,関西,阪急電気鉄道,京都線,大宮～烏丸,,データ高速無制限,地下,駅間,,
,1978,関西,阪急電気鉄道,京都線,烏丸,HK85,データ高速無制限,地下,駅,,
,1979,関西,阪急電気鉄道,京都線,烏丸～河原町,,データ高速無制限,地下,駅間,,
,1980,関西,阪急電気鉄道,京都線,河原町,HK86,データ高速無制限,地下,駅,,
,1981,関西,阪神電気鉄道,阪神本線,梅田,HS01,データ高速無制限,地下,駅,,
,1982,関西,阪神電気鉄道,阪神本線,梅田～福島,,データ高速無制限,地下,駅間,,
,1983,関西,阪神電気鉄道,阪神本線,福島,HS02,データ高速無制限,地下,駅,,
,1984,関西,阪神電気鉄道,阪神本線,福島～野田,,データ高速無制限,地下,駅間,,
,1985,関西,阪神電気鉄道,阪神本線,野田,HS03,データ高速無制限,地上,駅,omit-1,
,1986,関西,阪神電気鉄道,阪神本線,岩屋,HS30,データ高速無制限,地上,駅,omit-1,
,1987,関西,阪神電気鉄道,阪神本線,岩屋～春日野道,,データ高速無制限,地下,駅間,,
,1988,関西,阪神電気鉄道,阪神本線,春日野道,HS31,データ高速無制限,地下,駅,,
,1989,関西,阪神電気鉄道,阪神本線,春日野道～神戸三宮,,データ高速無制限,地下,駅間,,
,1990,関西,阪神電気鉄道,阪神本線,神戸三宮,HS32,データ高速無制限,地下,駅,,
,1991,関西,阪神電気鉄道,阪神本線,神戸三宮～元町,,データ高速無制限,地下,駅間,,
,1992,関西,阪神電気鉄道,阪神本線,元町,HS33,データ高速無制限,地下,駅,,
,1993,関西,阪神電気鉄道,阪神本線,元町～西元町,,データ高速無制限,地下,駅間,,
,1994,関西,阪神電気鉄道,阪神本線,西元町,HS34,データ高速無制限,地下,駅,,
,1995,関西,阪神電気鉄道,阪神本線,西元町～高速神戸,,データ高速無制限,地下,駅間,,
,1996,関西,阪神電気鉄道,阪神本線,高速神戸,HS35,データ高速無制限,地下,駅,,
,1997,関西,阪神電気鉄道,阪神本線,高速神戸～新開地,,データ高速無制限,地下,駅間,,
,1998,関西,阪神電気鉄道,阪神本線,新開地,HS36,データ高速無制限,地下,駅,,
,1999,関西,阪神電気鉄道,阪神本線,新開地～大開,,データ高速無制限,地下,駅間,,
,2000,関西,阪神電気鉄道,阪神本線,大開,HS37,データ高速無制限,地下,駅,,
,2001,関西,阪神電気鉄道,阪神本線,大開～高速長田,,データ高速無制限,地下,駅間,,
,2002,関西,阪神電気鉄道,阪神本線,高速長田,HS38,データ高速無制限,地下,駅,,
,2003,関西,阪神電気鉄道,阪神本線,高速長田～西代,,データ高速無制限,地下,駅間,,
,2004,関西,阪神電気鉄道,阪神本線,西代,HS39,データ高速無制限,地下,駅,,
,2005,関西,阪神電気鉄道,阪神なんば線,大阪難波,HS41,データ高速無制限,地下,駅,,
,2006,関西,阪神電気鉄道,阪神なんば線,大阪難波～桜川,,データ高速無制限,地下,駅間,,
,2007,関西,阪神電気鉄道,阪神なんば線,桜川,HS42,データ高速無制限,地下,駅,,
,2008,関西,阪神電気鉄道,阪神なんば線,桜川～ドーム前,,データ高速無制限,地下,駅間,,
,2009,関西,阪神電気鉄道,阪神なんば線,ドーム前,HS43,データ高速無制限,地下,駅,,
,2010,関西,阪神電気鉄道,阪神なんば線,ドーム前～九条,,データ高速無制限,地下,駅間,,
,2011,関西,阪神電気鉄道,阪神なんば線,九条,HS44,データ高速無制限,地下,駅,,
,2012,関西,阪神電気鉄道,阪神なんば線,九条～西九条,,データ高速無制限,地下,駅間,,
